Skyddat fynd;Id;Taxonsorteringsordning;Valideringsstatus;Rödlistade;TaxonId;Artnamn;Vetenskapligt namn;Auktor;Antal;Enhet;Ålder-Stadium;Kön;Aktivitet;Längd (mm);Vikt (g);Metod;Huvudlokal;Lokalnamn;Ost;Nord;Noggrannhet;Diffusion;Län;Kommun;Provins;Församling;Externid;Startdatum;Starttid;Slutdatum;Sluttid
;78750897;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;ex.; ; ;vilande;;;;;Vannagårdsgatan, Gyllins trädgård;1328557;6165253;25;0;Skåne;Malmö;Skåne;Malmö;;2019-07-04;11:30;2019-07-04;11:30
;78777715;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;ex.; ; ; ;;; ;;Gäddviken;1579891;6670633;50;0;Uppsala;Heby;Uppland;Östervåla;;2019-07-06;14:00;2019-07-06;14:00
;78774210;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;; ; ;vilande;;;;;O 1907;1325532;6437730;25;0;Västra Götaland;Vårgårda;Västergötland;Algutstorp;;2019-07-06;11:00;2019-07-06;11:00
;102378674;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;;imago/adult; ;vilande;;;;;Fiskarevägen 10, Sövde, Sjöbo;1365985;6163522;10;0;Skåne;Sjöbo;Skåne;Sövde;;2022-07-21;12:00;2022-07-21;12:00
;78843294;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);noterad; ; ; ; ;;; ;Dalsta;Kagghamra;1613244;6557111;1;0;Stockholm;Botkyrka;Södermanland;Grödinge;;2019-07-10;;2019-07-10;
;78846278;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ; ; ; ;;; ;;Stackeryd 4;1417213;6419189;50;0;Jönköping;Jönköping;Småland;Skärstad;;2019-07-09;15:30;2019-07-09;16:00
;78880862;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ; ; ; ;;; ;;Vena;1445269;6593085;10;0;Örebro;Nora;Västmanland;Viker;;2019-07-11;12:30;2019-07-11;12:30
;78895833;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;ex.; ; ; ;;; ;;Aspa bruk;1440878;6518100;75;0;Örebro;Askersund;Närke;Hammar;;2019-07-13;;2019-07-13;
;78913967;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;ex.;imago/adult;hane;friflygande;;;observerad;;E 1112, Linköping;1474160;6498235;25;0;Östergötland;Motala;Östergötland;Kristberg;;2019-07-13;14:00;2019-07-13;14:00
;78913912;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;ex.;imago/adult;hane;vilande;;;observerad;;E 1112, Linköping;1474192;6498249;25;0;Östergötland;Motala;Östergötland;Kristberg;;2019-07-12;15:00;2019-07-12;15:00
;78920752;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;ex.;imago/adult;hane;vilande;;;observerad;Lisö;Dyvik 1:7;1613767;6530193;100;0;Stockholm;Nynäshamn;Södermanland;Sorunda;;2019-07-13;09:52;2019-07-13;10:00
;87060610;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;ex.;imago/adult; ;vilande;;;observerad;Lisö;Dyvik 1:7;1613767;6530193;100;0;Stockholm;Nynäshamn;Södermanland;Sorunda;;2020-07-24;11:30;2020-07-24;11:30
;94812995;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;ex.;imago/adult; ;friflygande;;; ;;Södra bommen;1613977;6530479;25;0;Stockholm;Nynäshamn;Södermanland;Sorunda;;2021-07-11;;2021-07-11;
;86948058;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;ex.;imago/adult;hane;födosökande;;;observerad;;H 1012;1480027;6288873;16;0;Kalmar;Emmaboda;Småland;Algutsboda;;2020-07-18;09:00;2020-07-18;11:00
;102059850;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ;imago/adult; ;vilande;;; ;;Ågesta kärret;1628841;6568918;200;0;Stockholm;Huddinge;Södermanland;Huddinge;;2022-07-03;09:50;2022-07-03;10:30
;78957618;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ;imago/adult;hane;vilande;;;observerad;Vännerberg, Uddevalla;Bjursjön;1276126;6480497;100;0;Västra Götaland;Uddevalla;Bohuslän;Uddevalla;;2019-07-17;;2019-07-17;
;78958774;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;ex.; ;hane;funnen död;;;observerad;;Fredriksberg (M 1978) Sösdala;1369196;6212265;9;0;Skåne;Hässleholm;Skåne;Norra Mellby;;2019-07-17;16:05;2019-07-17;16:05
;78965065;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ; ; ; ;;; ;;surahammar;1521513;6620585;1;0;Västmanland;Surahammar;Västmanland;Sura;;2019-07-17;15:00;2019-07-17;15:00
;78972997;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;ex.;imago/adult; ;friflygande;;;;;Hällefors kommun, Örebro län;1428049;6617455;165;0;Örebro;Hällefors;Västmanland;Grythyttan;;2019-07-18;11:30;2019-07-18;11:30
;78982339;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;ex.;imago/adult;hona;födosökande;;; ;Ulleråker;Lindparken;1603511;6635964;200;0;Uppsala;Uppsala;Uppland;Uppsala;;2019-07-18;16:30;2019-07-18;17:00
;102126760;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ;imago/adult;hane;friflygande;;; ;Årike Fyris;Kungsängen;1603532;6637960;2225;0;Uppsala;Uppsala;Uppland;Uppsala;;2022-07-08;10:30;2022-07-08;11:00
;94714088;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ;imago/adult; ;födosökande;;; ;Hågadalen-Nåsten NR;Norra Hågadadalen-Nåsten;1599295;6636112;2303;0;Uppsala;Uppsala;Uppland;Uppsala;;2021-07-05;16:30;2021-07-05;17:30
;94671197;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);4; ;imago/adult; ;friflygande;;; ;Hågadalen-Nåsten NR;Norra Hågadadalen-Nåsten;1599295;6636112;2303;0;Uppsala;Uppsala;Uppland;Uppsala;;2021-07-03;13:30;2021-07-03;15:30
;94669152;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);2; ;imago/adult; ;friflygande;;; ;Malma gård;Malma Backe;1602558;6635505;250;0;Uppsala;Uppsala;Uppland;Uppsala;;2021-07-03;12:45;2021-07-03;13:00
;94635056;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);4; ;imago/adult; ;friflygande;;; ;Hågadalen-Nåsten NR;Norra Hågadadalen-Nåsten;1599295;6636112;2303;0;Uppsala;Uppsala;Uppland;Uppsala;;2021-07-02;16:20;2021-07-02;18:00
;94635364;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ;imago/adult; ;friflygande;;; ;Stadsskogen, Uppsala;Stadsskogen Rosendal;1602092;6636202;200;0;Uppsala;Uppsala;Uppland;Uppsala;;2021-07-02;15:20;2021-07-02;15:30
;78991401;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;;imago/adult; ;vilande;;;;;Norbergs kommun, Västmanlands län;1505391;6660205;73;0;Västmanland;Norberg;Västmanland;Norberg;;2019-07-19;17:06;2019-07-19;17:06
;78996306;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;ex.; ; ;friflygande;;;;;Kinda kommun, Östergötlands län;1510714;6441661;25;0;Östergötland;Kinda;Östergötland;Kättilstad;;2019-07-19;09:52;2019-07-19;09:52
;78996349;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;ex.; ; ;friflygande;;;;;Kinda kommun, Östergötlands län;1510714;6441661;25;0;Östergötland;Kinda;Östergötland;Kättilstad;;2019-07-19;09:52;2019-07-19;09:52
;78997680;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;ex.; ; ;friflygande;;;;;Kinda kommun, Östergötlands län;1510714;6441661;25;0;Östergötland;Kinda;Östergötland;Kättilstad;;2019-07-19;09:52;2019-07-19;09:52
;78996874;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;ex.;imago/adult; ;vilande;;;;;Vallentuna kommun, Stockholms län;1632335;6615871;18;0;Stockholm;Vallentuna;Uppland;Frösunda;;2019-07-19;22:11;2019-07-19;22:11
;78998854;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;ex.;imago/adult;hane;friflygande;;;observerad;Lane-Ryr;Brabuane;1280330;6479482;10;0;Västra Götaland;Uddevalla;Bohuslän;Lane-Ryr;;2019-07-19;12:00;2019-07-19;12:00
;79021687;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;ex.;imago/adult;hane;friflygande;;;;;D 657;1552140;6537084;48;0;Södermanland;Flen;Södermanland;Årdala;;2019-07-14;11:30;2019-07-14;11:30
;79032800;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;ex.;imago/adult;hane; ;;;;;Vadstena kommun, Östergötlands län;1447324;6469500;16;0;Östergötland;Mjölby;Östergötland;Väderstad;;2019-07-21;;2019-07-21;
;79041435;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);noterad;; ; ;vilande;;;;;290;1613746;6675189;16;0;Uppsala;Östhammar;Uppland;Dannemora;;2019-07-10;13:14;2019-07-10;13:14
;79041453;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);noterad;; ; ; ;;;;;290;1613746;6675189;16;0;Uppsala;Östhammar;Uppland;Dannemora;;2019-07-10;13:14;2019-07-10;13:14
;79068660;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;ex.;imago/adult;hane;vilande;;;observerad;;Asa Erikstorp;1438251;6339422;10;0;Kronoberg;Växjö;Småland;Asa;;2019-07-24;11:00;2019-07-24;11:00
;79077653;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;ex.;imago/adult;hane;friflygande;;;observerad;;E 1167 Åfallet  Lotorp , vid masten;1501182;6514124;25;0;Östergötland;Finspång;Östergötland;Risinge;;2019-07-23;13:30;2019-07-23;13:30
;102384812;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;ex.;imago/adult; ;födosökande;;; ;;Stigen till skalbankarna;1258846;6408630;25;0;Västra Götaland;Göteborg;Bohuslän;Björlanda;;2022-07-21;09:30;2022-07-21;10:30
;86828157;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;ex.;imago/adult; ;vilande;;;;;Gryta Örsunda 7, Enköping;1583386;6625743;25;0;Uppsala;Enköping;Uppland;Gryta;;2020-07-12;15:27;2020-07-12;15:27
;94715474;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;ex.; ; ;vilande;;; ;;Karlarp Aspvägen 4, Karlarp, Höör;1362827;6208839;25;0;Skåne;Höör;Skåne;Tjörnarp;;2021-07-06;;2021-07-06;
;79094213;41578;Godkänd. Foto (eller ljud) granskat av validerare;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;ex.;imago/adult;hona;friflygande;;;observerad;;Falköpingsvägen;1380449;6431626;65;0;Jönköping;Mullsjö;Västergötland;Sandhem;;2019-07-25;21:31;2019-07-25;21:31
;79096888;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;;imago/adult; ;vilande;;;;;Bragevägen 9, Täljö;1658155;6603722;4803;0;Stockholm;Österåker;Uppland;Ljusterö;;2019-07-26;10:00;2019-07-26;10:00
;79098184;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;ex.;imago/adult;hane;vilande;;;;;O 1815;1344267;6420030;165;0;Västra Götaland;Ulricehamn;Västergötland;Fänneslunda;;2019-07-25;;2019-07-25;
;87009176;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ; ;hane; ;;;observerad;Utö;Näsudden, Utö;1642753;6540328;10;0;Stockholm;Haninge;Södermanland;Utö;;2020-07-21;10:30;2020-07-21;10:30
;79104498;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;ex.; ; ;vilande;;;observerad;Örskär;Örskärs fyr;1641002;6714834;1;0;Uppsala;Östhammar;Uppland;Gräsö;;2019-07-26;14:00;2019-07-26;14:00
;79140541;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;;imago/adult; ;frispringande/krypande;;;;;Lindholmens gårdsväg;1632668;6609269;12;0;Stockholm;Vallentuna;Uppland;Frösunda;;2019-07-27;;2019-07-27;
;79267355;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;; ; ; ;;;;;Lilla Lillsvedsvägen;1652576;6590473;5;0;Stockholm;Värmdö;Uppland;Värmdö;;2019-08-05;12:30;2019-08-05;12:30
;86820212;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ; ; ; ;;; ;;Mörbylånga;1547070;6283434;25;0;Kalmar;Mörbylånga;Öland;Algutsrum;;2020-07-12;12:21;2020-07-12;12:21
;86764503;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);2; ; ; ; ;;; ;;Österskog,Mörbylånga;1549659;6288333;25;0;Kalmar;Mörbylånga;Öland;Glömminge;;2020-07-09;15:30;2020-07-09;17:17
;86947256;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);2; ; ; ; ;;; ;;Lilla Lillsvedsvägen;1652576;6590461;5;0;Stockholm;Värmdö;Uppland;Värmdö;;2020-07-18;09:26;2020-07-18;11:29
;86972446;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ; ; ; ;;; ;;Enköping;1588430;6617393;25;0;Uppsala;Enköping;Uppland;Husby-Sjutolft;;2020-07-19;16:10;2020-07-19;16:26
;87108707;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ; ; ; ;;; ;Rismåla Nybro;Nybro,kraftledningsgata;1504392;6293477;3;0;Kalmar;Nybro;Småland;Madesjö;;2019-07-26;;2019-07-26;
;94691158;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ; ; ;födosökande;;; ;;Linköping;1496972;6462919;7;0;Östergötland;Linköping;Östergötland;Vist;;2021-07-05;15:01;2021-07-05;15:01
;94834572;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);4; ; ; ; ;;; ;;Österskog 201,Mörbylånga;1549687;6288628;12;0;Kalmar;Mörbylånga;Öland;Glömminge;;2021-07-12;14:57;2021-07-12;14:57
;102311330;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);3; ; ; ; ;;; ;Grinduga;Grinduga fjärilstsig;1581563;6723697;377;0;Gävleborg;Gävle;Gästrikland;Gävle;;2022-07-17;10:45;2022-07-17;15:00
;102148788;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);noterad; ; ; ; ;;; ;;Hulöhamns naturreservat;1558271;6421782;25;0;Kalmar;Västervik;Småland;Loftahammar;;2022-07-09;11:30;2022-07-09;13:28
;94638252;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ; ; ; ;;; ;Skyrup;Fiskevägen;1368125;6224474;75;0;Skåne;Hässleholm;Skåne;Matteröd;;2021-07-03;08:30;2021-07-03;08:30
;79146741;41578;Godkänd. Foto (eller ljud) granskat av validerare;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;ex.;imago/adult;hona;vilande;;;observerad;Billingsluttningen/Lerdalavägen;Dälderna;1384293;6478517;100;0;Västra Götaland;Skövde;Västergötland;Skövde;;2019-07-29;14:41;2019-07-29;14:41
;79166567;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ;imago/adult;hane;friflygande;;;observerad;Magda;Näshulta;1524221;6565141;2000;0;Södermanland;Eskilstuna;Södermanland;Näshulta;;2019-07-14;17:00;2019-07-14;17:00
;79186842;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;; ; ;vilande;;;;;26;1384143;6501895;25;0;Västra Götaland;Mariestad;Västergötland;Ek;;2019-07-20;15:00;2019-07-20;15:00
;79186910;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);noterad;; ; ;vilande;;;;;26;1384139;6501907;65;0;Västra Götaland;Mariestad;Västergötland;Ek;;2019-07-20;15:00;2019-07-20;15:00
;79208353;41578;Godkänd. Foto (eller ljud) granskat av validerare;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;ex.; ; ; ;;; ;;Skrivarvägen 21 Falun;1495059;6719344;1;0;Dalarna;Falun;Dalarna;Stora Kopparberg;;2019-07-28;12:30;2019-07-28;12:30
;79216452;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ;imago/adult;hona;friflygande;;;observerad;;Kungstomt;1611595;6669591;1;0;Uppsala;Uppsala;Uppland;Tensta;;2019-08-02;;2019-08-02;
;87000864;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ;imago/adult;hona;friflygande;;;observerad;Hållnäs;Parkeringen;1614432;6720436;10;0;Uppsala;Tierp;Uppland;Hållnäs;;2020-07-20;;2020-07-20;
;94821141;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;ex.;imago/adult;hane;vilande;;;;;Rödhällen, Tierp;1619372;6722673;25;0;Uppsala;Tierp;Uppland;Hållnäs;;2021-07-11;18:30;2021-07-11;18:30
;94822301;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);2;;imago/adult;hane;friflygande;;;;;Hjälmunge 214, Tierp;1615587;6715088;25;0;Uppsala;Tierp;Uppland;Hållnäs;;2021-07-11;;2021-07-11;
;94865217;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);2; ;imago/adult; ;vilande;;;observerad;;Vallerstad;1460200;6479176;50;0;Östergötland;Mjölby;Östergötland;Vallerstad;;2021-07-06;;2021-07-06;
;94831378;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);3; ;imago/adult; ;födosökande;;; ;Brunseryds kvarn;Brunseryds Kvarn, Hjärtlanda;1432473;6358226;10;0;Jönköping;Sävsjö;Småland;Sävsjö;;2021-07-12;;2021-07-12;
;87150522;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;;imago/adult; ;vilande;;;;;Sjövägen, Angelstad, Ljungby;1375512;6301691;25;0;Kronoberg;Ljungby;Småland;Angelstad;;2020-07-24;;2020-07-24;
;79324460;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ; ; ; ;;; ;Fröslunda sn;Fröslunda Kvek 13;1582967;6624285;10;0;Uppsala;Enköping;Uppland;Fröslunda;;2019-08-03;;2019-08-03;
;86933810;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;;imago/adult;hane;friflygande;;;;;Gransjön Sjölunda 307, Askersund;1451666;6529906;25;0;Örebro;Askersund;Närke;Askersund;;2020-07-17;11:00;2020-07-17;11:00
;102131762;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);noterad; ; ; ;friflygande;;;observerad;Motala;Valsverkaregatan;1457285;6492788;1;0;Östergötland;Motala;Östergötland;Motala;;2022-07-08;13:00;2022-07-08;13:00
;79389741;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ; ; ; ;;; ;Skäfthammar;Långgatan 30;1631869;6674945;50;0;Uppsala;Östhammar;Uppland;Skäfthammar;;2019-08-13;;2019-08-13;
;87225208;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ;imago/adult; ;vilande;;; ;;Bårsjötorp;1551689;6539007;5;0;Södermanland;Flen;Södermanland;Forssa;;2020-08-01;;2020-08-01;
;90521901;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;ex.;imago/adult; ; ;;;observerad;;Örmo Örmovallen, Örmo Örmovallen, Tingsryd;1458452;6264005;78;0;Kronoberg;Tingsryd;Småland;Södra Sandsjö;;2020-07-17;18:48;2020-07-17;18:48
;95221032;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;ex.;imago/adult; ;friflygande;;;observerad;Teleborg;Tygelvägen 14, tomtkryss;1439537;6302336;19;0;Kronoberg;Växjö;Småland;Växjö;;2021-08-01;19:30;2021-08-01;20:00
;86802518;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ;imago/adult; ;födosökande;;; ;;Aftonvägen 14;1626631;6663857;5;0;Uppsala;Östhammar;Uppland;Alunda;;2020-07-11;14:00;2020-07-11;14:10
;86761971;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ;imago/adult;hane; ;;; ;;Gäddeholms trädgård;1548287;6604049;25;0;Västmanland;Västerås;Västmanland;Irsta;;2020-07-09;10:30;2020-07-09;11:00
;102146868;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;ex.;imago/adult; ;vilande;;;observerad;Boxholm;Sjögarp;1459720;6452369;500;0;Östergötland;Boxholm;Östergötland;Åsbo;;2022-07-08;;2022-07-08;
;86819253;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);noterad; ;imago/adult;hane;födosökande;;;observerad;Krankesjön;Sjötorps ängar;1352134;6177248;5;0;Skåne;Lund;Skåne;Revinge;;2020-07-11;11:00;2020-07-11;11:30
;103360240;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ;imago/adult;hona; ;;; ;Norra Morlanda, Orust;Morlanda Naturreservat;1249570;6460365;1000;0;Västra Götaland;Orust;Bohuslän;Morlanda;;2022-08-13;;2022-08-13;
;94641021;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ; ; ; ;;; ;Påryd;Lusakullen;1509045;6275664;25;0;Kalmar;Kalmar;Småland;Mortorp;;2021-07-03;;2021-07-03;
;94753025;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);noterad;; ; ; ;;;observerad;;Gaddesanda badplats, Vänersborg;1306186;6479149;25;0;Västra Götaland;Vänersborg;Västergötland;Vänersnäs;;2021-07-08;09:00;2021-07-08;09:00
;94317938;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);noterad;; ; ; ;;;;;Stäringe Tegelbruket, Stäringe Tegelbruket, Flen;1554633;6537044;25;0;Södermanland;Flen;Södermanland;Årdala;;2021-06-18;;2021-06-18;
;102383005;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);noterad; ; ; ; ;;; ;;Backa, Edslan;1305525;6556291;185;0;Västra Götaland;Bengtsfors;Dalsland;Laxarby;;2022-07-21;07:30;2022-07-21;07:35
;80396060;41578;Godkänd. Foto (eller ljud) granskat av validerare;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ; ; ; ;;; ;Lillerån Laxarby;Gröven med Rud;1303307;6553415;136;0;Västra Götaland;Bengtsfors;Dalsland;Laxarby;;2019-07-25;18:00;2019-07-25;18:00
;80424883;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;ex.; ;hane;födosökande;;;observerad;;Rosenhäll;1548441;6550119;100;0;Södermanland;Flen;Södermanland;Flen;;2019-07-03;;2019-07-03;
;80424944;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);2;ex.;imago/adult; ;födosökande;;;observerad;;Rosenhäll;1548441;6550119;100;0;Södermanland;Flen;Södermanland;Flen;;2019-07-18;;2019-07-18;
;94858089;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;ex.; ; ; ;;; ;;Anneredsvägen 25;1279220;6414035;1;0;Västra Götaland;Göteborg;Västergötland;Angered;;2021-07-13;17:30;2021-07-13;17:30
;102540288;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;;imago/adult; ;friflygande;;;;;Irvingsholm 355;1456335;6573843;100;0;Örebro;Örebro;Närke;Tysslinge;;2022-07-29;08:31;2022-07-29;08:31
;86732678;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;ex.; ;hane;friflygande;;;observerad;Yttre Kattvik;Yttre Kattvik;1311162;6264338;10;0;Skåne;Båstad;Skåne;Hov;;2020-07-07;10:30;2020-07-07;10:30
;86721532;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;;imago/adult;hona;vilande;;;;;Lilla Bianäset, Gamla Bianäset, Ydre;1459027;6428717;25;0;Östergötland;Ydre;Östergötland;Torpa;;2020-07-07;13:30;2020-07-07;13:30
;80781482;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1; ; ; ; ;;; ;Hulevik;Ringshult cykelvägen;1427023;6279519;90;0;Kronoberg;Alvesta;Småland;Västra Torsås;;2019-07-01;11:30;2019-07-01;12:30
;94948987;41578;Ovaliderad;;100328;Sälgskimmerfjäril;Apatura iris;(Linnaeus, 1758);1;ex.; ; ;vilande;;;;;Oreberg 121, Vänersnäs, Vänersborg;1311324;6480149;25;0;Västra Götaland;Vänersborg;Västergötland;Vänersnäs;;2021-07-17;;2021-07-17;
